#hypernode	nodes
http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3
http://pathwaycommons.org/pc12/Protein_024b9f2226346089e6638d9d1307ad4b	http://pathwaycommons.org/pc12/Protein_024b9f2226346089e6638d9d1307ad4b
http://pathwaycommons.org/pc12/Protein_bdf326eedb65f7fe6a0259c5cb8c4ed4	http://pathwaycommons.org/pc12/Protein_bdf326eedb65f7fe6a0259c5cb8c4ed4
http://pathwaycommons.org/pc12/Protein_9a4cb4818fa3e4179cf9390c1ac28aa7	http://pathwaycommons.org/pc12/Protein_9a4cb4818fa3e4179cf9390c1ac28aa7
http://pathwaycommons.org/pc12/Protein_795517044c16f4ee385478d1e19165ec	http://pathwaycommons.org/pc12/Protein_795517044c16f4ee385478d1e19165ec
http://pathwaycommons.org/pc12/Protein_6d6b48f9e1defe5999a689dd84f79da4	http://pathwaycommons.org/pc12/Protein_6d6b48f9e1defe5999a689dd84f79da4
http://pathwaycommons.org/pc12/Protein_484dda45a47eea0c1af75802c6e13e3f	http://pathwaycommons.org/pc12/Protein_484dda45a47eea0c1af75802c6e13e3f
http://pathwaycommons.org/pc12/Protein_f9c576501c819f16e1ba182988d27f03	http://pathwaycommons.org/pc12/Protein_f9c576501c819f16e1ba182988d27f03
http://pathwaycommons.org/pc12/Protein_0f64afe7a6e7b4db7f180a1e07c238e1	http://pathwaycommons.org/pc12/Protein_0f64afe7a6e7b4db7f180a1e07c238e1
http://pathwaycommons.org/pc12/Protein_5bb798d89499ea28dc71c25a58c195a9	http://pathwaycommons.org/pc12/Protein_5bb798d89499ea28dc71c25a58c195a9
http://pathwaycommons.org/pc12/Protein_43d433fb0995981fdcc6bc41da76a149	http://pathwaycommons.org/pc12/Protein_43d433fb0995981fdcc6bc41da76a149
http://pathwaycommons.org/pc12/Protein_110d3b57b184138a372218ff4744c805	http://pathwaycommons.org/pc12/Protein_110d3b57b184138a372218ff4744c805
http://pathwaycommons.org/pc12/Protein_037001d14ad7601b82c325eeaac1cc36	http://pathwaycommons.org/pc12/Protein_037001d14ad7601b82c325eeaac1cc36
http://pathwaycommons.org/pc12/Protein_dec6b2a8a66daaacafe82f5a8d963c84	http://pathwaycommons.org/pc12/Protein_dec6b2a8a66daaacafe82f5a8d963c84
http://pathwaycommons.org/pc12/Protein_418fda50173949db42eec980cf46a274	http://pathwaycommons.org/pc12/Protein_418fda50173949db42eec980cf46a274
http://pathwaycommons.org/pc12/Protein_0fb09f60441ce6c4212be3c4362f404c	http://pathwaycommons.org/pc12/Protein_0fb09f60441ce6c4212be3c4362f404c
http://pathwaycommons.org/pc12/Protein_e25e8a941d75036313061c87c0f784e3	http://pathwaycommons.org/pc12/Protein_e25e8a941d75036313061c87c0f784e3
http://pathwaycommons.org/pc12/Protein_c4ecd83d423e3ea56d7aec0502158c17	http://pathwaycommons.org/pc12/Protein_c4ecd83d423e3ea56d7aec0502158c17
http://pathwaycommons.org/pc12/Protein_c851e808d1b140e73c9c1f91791368b3	http://pathwaycommons.org/pc12/Protein_c851e808d1b140e73c9c1f91791368b3
http://pathwaycommons.org/pc12/Protein_28b3e60fda2ef1e660282d1772fb76aa	http://pathwaycommons.org/pc12/Protein_28b3e60fda2ef1e660282d1772fb76aa
http://pathwaycommons.org/pc12/Protein_c4cb7396fc7cda0b2645b02e2bf27a5e	http://pathwaycommons.org/pc12/Protein_c4cb7396fc7cda0b2645b02e2bf27a5e
http://pathwaycommons.org/pc12/Protein_ea9cabce7e83722de3293d158dab0d9d	http://pathwaycommons.org/pc12/Protein_ea9cabce7e83722de3293d158dab0d9d
http://pathwaycommons.org/pc12/Protein_d31b3d47092b203bd20827c771305a32	http://pathwaycommons.org/pc12/Protein_d31b3d47092b203bd20827c771305a32
http://pathwaycommons.org/pc12/Protein_19db09f6ca0d515ee46e322f05e820a9	http://pathwaycommons.org/pc12/Protein_19db09f6ca0d515ee46e322f05e820a9
http://pathwaycommons.org/pc12/Protein_d2cc037747bb240933c122434b893aeb	http://pathwaycommons.org/pc12/Protein_d2cc037747bb240933c122434b893aeb
http://pathwaycommons.org/pc12/Pathway_53b9429d88da349d8f9718b0b3d955f5	http://pathwaycommons.org/pc12/Pathway_53b9429d88da349d8f9718b0b3d955f5
http://pathwaycommons.org/pc12/Pathway_d4073e1b144e2a091df1501043f1d271	http://pathwaycommons.org/pc12/Pathway_d4073e1b144e2a091df1501043f1d271
http://pathwaycommons.org/pc12/Complex_838756d264f9681d9dac3d72fbae7903	http://pathwaycommons.org/pc12/Protein_8ebbf821cd3695b8df02f8c7ef7b107a;http://pathwaycommons.org/pc12/SmallMolecule_b884ce34fdc67654f8c33c4901d27a36
http://pathwaycommons.org/pc12/Complex_aa853dfc24eb7a167b4dfe216179a215	http://pathwaycommons.org/pc12/Protein_e23a9caadf6724a425953bbc39cc0186;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_261048705a1f574d1f6ebbb04173166c	http://pathwaycommons.org/pc12/Protein_cbf174b3b0b4b92f92917097e56eb3c7;http://pathwaycommons.org/pc12/Protein_20a16c83878cc9a040e463c12583577c
http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_cdade40e1fb11c4f17601b145366055d	http://pathwaycommons.org/pc12/Protein_8f485a4ff41c020fc35955eec3d17bba;http://pathwaycommons.org/pc12/Protein_bebcd1ef9f2332680cea89e532fbfbcb;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_25f6de7c7602ea547d43aff672cd9223
http://pathwaycommons.org/pc12/Complex_4422993f353b52ecd79664b33595e168	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_597ce811c62bdbf055e6cfe5f71dd171
http://pathwaycommons.org/pc12/Complex_eec94d09cbf55dc3754814bdfc0ab6ec	http://pathwaycommons.org/pc12/Protein_58e475d774b4429ae059385f8c168379;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_ccfc31a912a95041f8878b9f460bc6db	http://pathwaycommons.org/pc12/Protein_9b30249feeff76c6df7d0c3e98048d30;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_b3f9fdb5fa6406b8e5f1ce0cda4b11e7	http://pathwaycommons.org/pc12/Protein_845ef532b42131e8fdf3fa11276bf218;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_4a739232e7b207ff34c9a9230f411563	http://pathwaycommons.org/pc12/Protein_845ef532b42131e8fdf3fa11276bf218;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_b305ed055c9931b111ef7610c8281168	http://pathwaycommons.org/pc12/Protein_15a4d7236ec1c3ceb113696ab9c3d89a;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2
http://pathwaycommons.org/pc12/Complex_0e7562ad55a7e5621a6d420fd3c18221	http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_03f461f5d99c9ba12d026a4d275da19c
http://pathwaycommons.org/pc12/Complex_b95fb002815f42b357c4d37b818606fe	http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_4bda6ebcc1ed0453e60f0988ea27a846
http://pathwaycommons.org/pc12/Complex_3a0a4031fcd13a696b678e22e669cd42	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_482d72c51cbc7bbd2491cac053923ac4
http://pathwaycommons.org/pc12/Complex_5d1e8cabe3811fb867979bdc75a27b59	http://pathwaycommons.org/pc12/Protein_8f485a4ff41c020fc35955eec3d17bba;http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_bebcd1ef9f2332680cea89e532fbfbcb;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_f6f852bc4c73efabeab3d9f7d2d08f15	http://pathwaycommons.org/pc12/Protein_e23a9caadf6724a425953bbc39cc0186;http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9
http://pathwaycommons.org/pc12/Complex_7f593c3d53726abc3b4845f7e7bc8055	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_26ca4f3448b14b9d6ab48f58d8847dd8;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_f08ca2c23d77bf67d1cedba95500cb64	http://pathwaycommons.org/pc12/Protein_8ebbf821cd3695b8df02f8c7ef7b107a;http://pathwaycommons.org/pc12/Protein_bcbceb235c554c8214bc10e758e6024a;http://pathwaycommons.org/pc12/SmallMolecule_b884ce34fdc67654f8c33c4901d27a36;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_a2d77037e0da01c238563aa71d75e850	http://pathwaycommons.org/pc12/Protein_0492ad8096ad2794b9e0e7621740be65;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_9bc8fd840c39a970b909cc3cf2f1a67c	http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9;http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2
http://pathwaycommons.org/pc12/Complex_8eb854d3c23a24321afe6c6158cff898	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_b25e87c716c764c8389b7dd73dc4f4fd;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_50decac2dd53b07544cf0805a0d79549	http://pathwaycommons.org/pc12/Protein_3c9a7ce5eec5c6ec97c1a3008c3c9c99;http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9
http://pathwaycommons.org/pc12/Complex_ab7f8289dc8f2c5c10a4b0d4f5bd3d5a	http://pathwaycommons.org/pc12/Protein_5b3c0d9bd182f7850cc62fd4071fd275;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_3e23ae3bf3ef35458f83b0961312cd29	http://pathwaycommons.org/pc12/Protein_b2184b872599d6c79b08e9bd98f8738a;http://pathwaycommons.org/pc12/Protein_32aa7c0732d8786e2b479d7e7b5988b0
http://pathwaycommons.org/pc12/Complex_4773b72aba9ba6bf0aece68f099ce8b0	http://pathwaycommons.org/pc12/Protein_b2184b872599d6c79b08e9bd98f8738a;http://pathwaycommons.org/pc12/Protein_32aa7c0732d8786e2b479d7e7b5988b0;http://pathwaycommons.org/pc12/Protein_25f6de7c7602ea547d43aff672cd9223
http://pathwaycommons.org/pc12/Complex_5b6a85f95e2b54be16788906026ef81b	http://pathwaycommons.org/pc12/Protein_8f485a4ff41c020fc35955eec3d17bba;http://pathwaycommons.org/pc12/Protein_bebcd1ef9f2332680cea89e532fbfbcb
http://pathwaycommons.org/pc12/Complex_367135c53bd3c5c9568de3e688e209b5	http://pathwaycommons.org/pc12/Protein_8f485a4ff41c020fc35955eec3d17bba;http://pathwaycommons.org/pc12/Protein_bebcd1ef9f2332680cea89e532fbfbcb;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_41658f0903c1f64654f27abb031a0432	http://pathwaycommons.org/pc12/Protein_b70899cb4690f2f7075cff5df75c1b45;http://pathwaycommons.org/pc12/Protein_6208522dacb35c843bae780b3d2bf125;http://pathwaycommons.org/pc12/Protein_bc68349b4d586948727302f1b6c51a72
http://pathwaycommons.org/pc12/Complex_704370fe43da7e66910e56f49b99f3b5	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_71075d95fac8094f474988b76d82e316
http://pathwaycommons.org/pc12/Complex_064953368c0c57f4fce921a832b0536b	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9
http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698	http://pathwaycommons.org/pc12/Protein_ec9f1a1699e69a83bdadc1c40be0d987;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_8ff56c2df4b4ee867f44c4382a09a9c8	http://pathwaycommons.org/pc12/Protein_4b4d7b69c8b7f4e935096cf3eab4fe31;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_81f68ffd5daa347d254355da68e67640	http://pathwaycommons.org/pc12/Protein_845ef532b42131e8fdf3fa11276bf218;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_45297e0b23f9b02a3a8b3ca27f99934f
http://pathwaycommons.org/pc12/Complex_6c2ae39e4f23957dde30cbf8418de855	http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_222ea200347b5eb72b9a1121fa5d57a9;http://pathwaycommons.org/pc12/Protein_2a3c2c086087d78161d4cbaea70ef4fe
http://pathwaycommons.org/pc12/Complex_0e23d792a5c81738ca0000dd652de1dd	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_32aa7c0732d8786e2b479d7e7b5988b0
http://pathwaycommons.org/pc12/Complex_8215308bafc4fc08176472ec0e7a3e10	http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_14f1c07d4ded5ee6083c8d3166b0c582;http://pathwaycommons.org/pc12/Protein_cfa15c69facb27f3eb0d27cffb451d25
http://pathwaycommons.org/pc12/Complex_ae7f7c49211bde1ab7ad1a0b73d16fe1	http://pathwaycommons.org/pc12/Protein_da2e9015766549808b38a38add28ea5a;http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_bc68349b4d586948727302f1b6c51a72;http://pathwaycommons.org/pc12/Protein_6208522dacb35c843bae780b3d2bf125;http://pathwaycommons.org/pc12/Protein_b70899cb4690f2f7075cff5df75c1b45;http://pathwaycommons.org/pc12/Protein_b8d6822a9cdee78107567acee63b5464
http://pathwaycommons.org/pc12/Complex_de6afaa6cb31cf6b049c40768b1d93e6	http://pathwaycommons.org/pc12/Protein_3c9a7ce5eec5c6ec97c1a3008c3c9c99;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_9541e8bde0fdb9c6b4c33afc92a75f4b	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_adf8c2bc68b9e7c525f1bdd007730d0e;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_01c005333304be75d5c8b50a75897c07
http://pathwaycommons.org/pc12/Complex_8d230f51e4399be4b8c175cfd756db3e	http://pathwaycommons.org/pc12/Protein_cbf174b3b0b4b92f92917097e56eb3c7;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_f0186175df3160f31ecacdccbd242579	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_b2184b872599d6c79b08e9bd98f8738a
http://pathwaycommons.org/pc12/Complex_4d26b6bcccc6daea42e7a90af06179dc	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_cbf174b3b0b4b92f92917097e56eb3c7;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_1000cc442b0ba3395097fc16d91120d8	http://pathwaycommons.org/pc12/Protein_ec9f1a1699e69a83bdadc1c40be0d987;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_d4dc1a128af5410f0dee5f843f22784f
http://pathwaycommons.org/pc12/Complex_97d497d03795f19725f3d1ae7ee81344	http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9;http://pathwaycommons.org/pc12/Protein_5b3c0d9bd182f7850cc62fd4071fd275
http://pathwaycommons.org/pc12/Complex_3207d418bd83de692b5701d9760f2ae6	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec;http://pathwaycommons.org/pc12/Protein_d8dd4f2217ea6b72ef3a088dbac42f92;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_51302254458cb0ec9fafcc4b1651e5f5	http://pathwaycommons.org/pc12/Protein_356926d2a1513ecb39329c950249e0b2;http://pathwaycommons.org/pc12/Protein_e23a9caadf6724a425953bbc39cc0186;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_fa768b6beda559a3b401581f08feb066
http://pathwaycommons.org/pc12/Complex_de70e3a560ebb8a6f80e5f7b934e6df9	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_8b03f2a7aae2e34772805c40b3d19685
http://pathwaycommons.org/pc12/Complex_f22d97961c8cec1d056c431ddde44541	http://pathwaycommons.org/pc12/Protein_ec9f1a1699e69a83bdadc1c40be0d987;http://pathwaycommons.org/pc12/Protein_b25e87c716c764c8389b7dd73dc4f4fd;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Complex_5159ae6b971756ff3195f3687422306c	http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_222ea200347b5eb72b9a1121fa5d57a9;http://pathwaycommons.org/pc12/Protein_2a3c2c086087d78161d4cbaea70ef4fe
http://pathwaycommons.org/pc12/Complex_c1e9a659730d06f9b4ca2256b3510af4	http://pathwaycommons.org/pc12/Protein_ec9f1a1699e69a83bdadc1c40be0d987;http://pathwaycommons.org/pc12/Protein_597ce811c62bdbf055e6cfe5f71dd171
http://pathwaycommons.org/pc12/Complex_e7e8e93aa00777013f78f57bbe1301ab	
http://pathwaycommons.org/pc12/Complex_218de75499a34a25c84a4a7366085b16	http://pathwaycommons.org/pc12/Protein_5028b1926ad091a9c7661f22a619f63d;http://pathwaycommons.org/pc12/Protein_4b4d7b69c8b7f4e935096cf3eab4fe31
http://pathwaycommons.org/pc12/Complex_9671f5ee167a738cfdb39c0a14c6830a	http://pathwaycommons.org/pc12/Protein_e4b9315fcf0601b46c18cbfbd2d66be2;http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521;http://pathwaycommons.org/pc12/Protein_9f4611a8db6bc306a67ab7b01f787e3b
http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c	http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c
http://pathwaycommons.org/pc12/Protein_25384ac9d76fdf49c51f9a42311ece04	http://pathwaycommons.org/pc12/Protein_25384ac9d76fdf49c51f9a42311ece04
http://pathwaycommons.org/pc12/Protein_b2184b872599d6c79b08e9bd98f8738a	http://pathwaycommons.org/pc12/Protein_b2184b872599d6c79b08e9bd98f8738a
http://pathwaycommons.org/pc12/Protein_01c005333304be75d5c8b50a75897c07	http://pathwaycommons.org/pc12/Protein_01c005333304be75d5c8b50a75897c07
http://pathwaycommons.org/pc12/Protein_99756302c46442ddfe17f2d515a5b578	http://pathwaycommons.org/pc12/Protein_99756302c46442ddfe17f2d515a5b578
http://pathwaycommons.org/pc12/Protein_3fb939fc72d2404804bb658b8cbfde4e	http://pathwaycommons.org/pc12/Protein_3fb939fc72d2404804bb658b8cbfde4e
http://pathwaycommons.org/pc12/Protein_fa768b6beda559a3b401581f08feb066	http://pathwaycommons.org/pc12/Protein_fa768b6beda559a3b401581f08feb066
http://pathwaycommons.org/pc12/Protein_25d8a94ac94ea358c646f6595f92c323	http://pathwaycommons.org/pc12/Protein_25d8a94ac94ea358c646f6595f92c323
http://pathwaycommons.org/pc12/Protein_51d5a9cbb92384f4bb7d4765020baa30	http://pathwaycommons.org/pc12/Protein_51d5a9cbb92384f4bb7d4765020baa30
http://pathwaycommons.org/pc12/Protein_337008cbacb5843f87cbadad61d9f095	http://pathwaycommons.org/pc12/Protein_337008cbacb5843f87cbadad61d9f095
http://pathwaycommons.org/pc12/Protein_4097998ef214687e3846f08f5008c999	http://pathwaycommons.org/pc12/Protein_4097998ef214687e3846f08f5008c999
http://pathwaycommons.org/pc12/Protein_03f461f5d99c9ba12d026a4d275da19c	http://pathwaycommons.org/pc12/Protein_03f461f5d99c9ba12d026a4d275da19c
http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9	http://pathwaycommons.org/pc12/Protein_2c6df24734dc82f6c5d70f72ffcde5c9
http://pathwaycommons.org/pc12/Protein_bcbceb235c554c8214bc10e758e6024a	http://pathwaycommons.org/pc12/Protein_bcbceb235c554c8214bc10e758e6024a
http://pathwaycommons.org/pc12/Protein_03d7dfecc308ba0ab4430b79f5e595cf	http://pathwaycommons.org/pc12/Protein_03d7dfecc308ba0ab4430b79f5e595cf
http://pathwaycommons.org/pc12/Protein_4b4d7b69c8b7f4e935096cf3eab4fe31	http://pathwaycommons.org/pc12/Protein_4b4d7b69c8b7f4e935096cf3eab4fe31
http://pathwaycommons.org/pc12/SmallMolecule_b884ce34fdc67654f8c33c4901d27a36	http://pathwaycommons.org/pc12/SmallMolecule_b884ce34fdc67654f8c33c4901d27a36
http://pathwaycommons.org/pc12/Protein_2a3c2c086087d78161d4cbaea70ef4fe	http://pathwaycommons.org/pc12/Protein_2a3c2c086087d78161d4cbaea70ef4fe
http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043
http://pathwaycommons.org/pc12/Protein_845ef532b42131e8fdf3fa11276bf218	http://pathwaycommons.org/pc12/Protein_845ef532b42131e8fdf3fa11276bf218
http://pathwaycommons.org/pc12/Protein_939cc83e145d1c0cb585b89ba292a678	http://pathwaycommons.org/pc12/Protein_939cc83e145d1c0cb585b89ba292a678
http://pathwaycommons.org/pc12/Protein_d9b99bc8dde4cc44cd819a1c69aa2bfe	http://pathwaycommons.org/pc12/Protein_d9b99bc8dde4cc44cd819a1c69aa2bfe
http://pathwaycommons.org/pc12/Protein_8431f9e4386558c758527d64cb874e5c	http://pathwaycommons.org/pc12/Protein_8431f9e4386558c758527d64cb874e5c
http://pathwaycommons.org/pc12/Protein_af4f0902c744e2d7ad87db3b7b478de0	http://pathwaycommons.org/pc12/Protein_af4f0902c744e2d7ad87db3b7b478de0
http://pathwaycommons.org/pc12/Protein_3e36be33e44bb4010153b462cb6a50d5	http://pathwaycommons.org/pc12/Protein_3e36be33e44bb4010153b462cb6a50d5
http://pathwaycommons.org/pc12/Protein_8f485a4ff41c020fc35955eec3d17bba	http://pathwaycommons.org/pc12/Protein_8f485a4ff41c020fc35955eec3d17bba
http://pathwaycommons.org/pc12/Protein_a5f822f863bfaa9dc79b476311f0a5db	http://pathwaycommons.org/pc12/Protein_a5f822f863bfaa9dc79b476311f0a5db
http://pathwaycommons.org/pc12/Protein_72e8dc7b55e3dc71c2c47215755349e2	http://pathwaycommons.org/pc12/Protein_72e8dc7b55e3dc71c2c47215755349e2
http://pathwaycommons.org/pc12/Protein_39bc0050d1d1d7978c0f5a1d7b058cd8	http://pathwaycommons.org/pc12/Protein_39bc0050d1d1d7978c0f5a1d7b058cd8
http://pathwaycommons.org/pc12/Protein_7a6f218bc356fbc0a30c9f7a7729024a	http://pathwaycommons.org/pc12/Protein_7a6f218bc356fbc0a30c9f7a7729024a
http://pathwaycommons.org/pc12/Protein_cf2f3541a09a9fcd59b1de95b052c366	http://pathwaycommons.org/pc12/Protein_cf2f3541a09a9fcd59b1de95b052c366
http://pathwaycommons.org/pc12/Protein_3c9a7ce5eec5c6ec97c1a3008c3c9c99	http://pathwaycommons.org/pc12/Protein_3c9a7ce5eec5c6ec97c1a3008c3c9c99
http://pathwaycommons.org/pc12/Protein_a9e998c260e837aa357d331108902074	http://pathwaycommons.org/pc12/Protein_a9e998c260e837aa357d331108902074
http://pathwaycommons.org/pc12/Protein_ff6a0eb26ad958d624fe7538b787059b	http://pathwaycommons.org/pc12/Protein_ff6a0eb26ad958d624fe7538b787059b
http://pathwaycommons.org/pc12/Protein_71075d95fac8094f474988b76d82e316	http://pathwaycommons.org/pc12/Protein_71075d95fac8094f474988b76d82e316
http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec
http://pathwaycommons.org/pc12/Protein_5028b1926ad091a9c7661f22a619f63d	http://pathwaycommons.org/pc12/Protein_5028b1926ad091a9c7661f22a619f63d
http://pathwaycommons.org/pc12/Protein_fc966aadde14045226b5ce549d51dd16	http://pathwaycommons.org/pc12/Protein_fc966aadde14045226b5ce549d51dd16
http://pathwaycommons.org/pc12/Protein_da2e9015766549808b38a38add28ea5a	http://pathwaycommons.org/pc12/Protein_da2e9015766549808b38a38add28ea5a
http://pathwaycommons.org/pc12/Protein_b3cc660349b3433d1fa633d126d4affc	http://pathwaycommons.org/pc12/Protein_b3cc660349b3433d1fa633d126d4affc
http://pathwaycommons.org/pc12/Protein_1a0f05324d4b35a3fe25b874a5c05431	http://pathwaycommons.org/pc12/Protein_1a0f05324d4b35a3fe25b874a5c05431
