#Tail	Head	PosReg	NegReg	ID
http://pathwaycommons.org/pc12/Complex_e5ec7fca0aebbdc6c892b1047d0ed8b7;http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	http://pathwaycommons.org/pc12/Complex_0267294e8d2c82444bb3911b6df3ea7f	http://pathwaycommons.org/pc12/Pathway_6336dd5f5c41d64d1d41da42843db287;http://pathwaycommons.org/pc12/Pathway_ae44479b68df8ccf5164119b0b5b7dd3	None	http://pathwaycommons.org/pc12/ComplexAssembly_e1d3ef2a8a4c97fd391a25d1659dbe10
None	http://pathwaycommons.org/pc12/Pathway_dc0719a6ec6fcff4453ad9af2e95a153	None	http://pathwaycommons.org/pc12/Complex_3125e1b225ff9feffcd1f85b1c4a6643	new_http://pathwaycommons.org/pc12/Control_3864cd567de20965fefa14eed4d94297
http://pathwaycommons.org/pc12/Complex_d3ea4636e87919977def31d9b9330c58	http://pathwaycommons.org/pc12/Complex_3125e1b225ff9feffcd1f85b1c4a6643	http://pathwaycommons.org/pc12/Protein_7b282d2851a20de7588da2c6b78c650f	None	http://pathwaycommons.org/pc12/BiochemicalReaction_e07c39f1a7be14cf5a3c6b3d0eb759b5
http://pathwaycommons.org/pc12/Complex_322405c9691757ddeb2833a852c579d0	http://pathwaycommons.org/pc12/Complex_7140e7769ad999dda7d2ed3f991a7c2a	http://pathwaycommons.org/pc12/Pathway_254bde1ae7409f0e25e5ea9d54c19b86	None	http://pathwaycommons.org/pc12/BiochemicalReaction_31276da5dce71b4776a109ea5e868306
http://pathwaycommons.org/pc12/Complex_827a639ee39f28792b92298793e39b64	http://pathwaycommons.org/pc12/Complex_24a5ac3e85668be88c88b577fdfae556	http://pathwaycommons.org/pc12/Complex_7140e7769ad999dda7d2ed3f991a7c2a	http://pathwaycommons.org/pc12/Complex_9b9a39dd9cda375c2ff98bdb27199687	http://pathwaycommons.org/pc12/BiochemicalReaction_60c35480c1e0298b91ac2426557a5d3c
None	http://pathwaycommons.org/pc12/Pathway_2f0ad02b10736606540e8b5b6ec68060	None	http://pathwaycommons.org/pc12/Protein_caa9c4146399a8cef4ac56abfa4ed173	new_http://pathwaycommons.org/pc12/Control_9ac6265bee1e83d17a8f1216ebaed4fc
http://pathwaycommons.org/pc12/Protein_314e1dd03ea8c93a8f58ffb897e8d7e1	http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	None	None	http://pathwaycommons.org/pc12/Transport_661abf22e24820b0424f3e4058348aa1
None	http://pathwaycommons.org/pc12/Pathway_dc0719a6ec6fcff4453ad9af2e95a153	http://pathwaycommons.org/pc12/Pathway_b984963b77f71edf15903b7dd5fb79bb	None	new_http://pathwaycommons.org/pc12/Control_21a8db91135d432a25a57bcebc99ee8b
None	http://pathwaycommons.org/pc12/Pathway_d726bde74616e86afabc062a983fc2e9	None	http://pathwaycommons.org/pc12/Protein_caa9c4146399a8cef4ac56abfa4ed173	new_http://pathwaycommons.org/pc12/Control_94e7d909d67d10c1e959fd25a42a3df3
http://pathwaycommons.org/pc12/Protein_2000e046e9ce7d5a74fe38d3459e93d3	http://pathwaycommons.org/pc12/Protein_49644ec8128c9b782708836f14ee10c5	http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	None	http://pathwaycommons.org/pc12/BiochemicalReaction_c0e503de19e0cc778a7419d25e1c711b
http://pathwaycommons.org/pc12/Complex_157b7171b0f0e1bd49dbab6f24b9a699	http://pathwaycommons.org/pc12/Complex_8d3f8e5f5ea0e3371b4055c1067a2618	http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	None	http://pathwaycommons.org/pc12/BiochemicalReaction_015a2240dd78240eb4b96569f7a9d66a
http://pathwaycommons.org/pc12/Complex_1d3ffd4cf6e2c2e3cdf84c0bddca3141	http://pathwaycommons.org/pc12/Complex_ad927e6d08ae3cb8eb3374d4a0a2867a	http://pathwaycommons.org/pc12/Protein_314e1dd03ea8c93a8f58ffb897e8d7e1	None	http://pathwaycommons.org/pc12/BiochemicalReaction_c3cb6f9d1722625dec75b99ce55da5db
http://pathwaycommons.org/pc12/Complex_47e3e849d76cb4019cde714151d33688;http://pathwaycommons.org/pc12/Complex_817e12ebc5e8f36fd1c660a756d89745;http://pathwaycommons.org/pc12/Protein_7b282d2851a20de7588da2c6b78c650f;http://pathwaycommons.org/pc12/Protein_88ffb59100ff143bc3747b96dabdaaee	http://pathwaycommons.org/pc12/Complex_356557e7de8091225dd9715a8f4af79e;http://pathwaycommons.org/pc12/Complex_39eaceabdf0ebcdad2549d80f482aa28	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b1c3100575eb06632c257002d5a80bd1
http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	http://pathwaycommons.org/pc12/Protein_04d91551320aee9934b3665752ce0a09	None	None	http://pathwaycommons.org/pc12/Transport_1062bdf3baf8c6eb0f50e88118a37a4a
http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	http://pathwaycommons.org/pc12/Protein_7b282d2851a20de7588da2c6b78c650f	http://pathwaycommons.org/pc12/Protein_26bda5cdb9d762dab66554ff766a5722	None	http://pathwaycommons.org/pc12/BiochemicalReaction_af69f699c34d4363e65ac72d77b9319b
None	http://pathwaycommons.org/pc12/Pathway_332cda7c9e8183c6d389440da9109e34	http://pathwaycommons.org/pc12/Complex_d09f42830acef46c26602c145cf2dad1	None	new_http://pathwaycommons.org/pc12/Control_538c93b79d57223ddbe6c874e2a2808a
http://pathwaycommons.org/pc12/Complex_827a639ee39f28792b92298793e39b64	http://pathwaycommons.org/pc12/Complex_24a5ac3e85668be88c88b577fdfae556	http://pathwaycommons.org/pc12/Complex_1d3ffd4cf6e2c2e3cdf84c0bddca3141	http://pathwaycommons.org/pc12/Complex_ad927e6d08ae3cb8eb3374d4a0a2867a	http://pathwaycommons.org/pc12/BiochemicalReaction_c17b654a20ecd66e0a696e8b3f196734
http://pathwaycommons.org/pc12/Protein_42c89c9915340c2f34cf079ac2914c32	http://pathwaycommons.org/pc12/Protein_e3ba9739bae9f07e79859fd11d1f70bd	http://pathwaycommons.org/pc12/Protein_26bda5cdb9d762dab66554ff766a5722	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ab7944586efc440d2cfac6dbd936aecd
None	http://pathwaycommons.org/pc12/Pathway_77492653c957d49117775b5fcb13df4c	None	http://pathwaycommons.org/pc12/Complex_760490d1235ea1bcb07027a5ddda7161	new_http://pathwaycommons.org/pc12/Control_930e5fdad9d11b4ee9af6d666979fa38
http://pathwaycommons.org/pc12/Complex_47e3e849d76cb4019cde714151d33688	http://pathwaycommons.org/pc12/Complex_305e4ac9b836c60df889138a9781c763	http://pathwaycommons.org/pc12/Protein_4061a3384b5d0dd05f002219058d6fb5	None	http://pathwaycommons.org/pc12/BiochemicalReaction_533838c625c5b64ea4ec38707e0b7e7d
None	http://pathwaycommons.org/pc12/Pathway_e91be3520e6bc988edbf748352761423	http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	None	new_http://pathwaycommons.org/pc12/Control_03fb19b9834dad7608bbddd2ff6dca55
http://pathwaycommons.org/pc12/Complex_fba2ee761aad28adcbb6f0df7f362c80	http://pathwaycommons.org/pc12/Complex_134e9f868a711a7200f7e87ab3f4c3a4	http://pathwaycommons.org/pc12/Protein_04d91551320aee9934b3665752ce0a09	None	http://pathwaycommons.org/pc12/BiochemicalReaction_1613384ceadc8b6fe9b6f13a618ea8a6
http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	http://pathwaycommons.org/pc12/Protein_314e1dd03ea8c93a8f58ffb897e8d7e1	None	None	http://pathwaycommons.org/pc12/Transport_a2de033b20c0c05bedca79be945aba90
None	http://pathwaycommons.org/pc12/Protein_314e1dd03ea8c93a8f58ffb897e8d7e1	http://pathwaycommons.org/pc12/Pathway_97da23ae38559f5d2539268878d09f95	None	http://pathwaycommons.org/pc12/TemplateReaction_d380686fb239a7b9951cf868c27de742
http://pathwaycommons.org/pc12/Complex_305e4ac9b836c60df889138a9781c763	http://pathwaycommons.org/pc12/Complex_949c69a04513afd7c59816c63b0ccf5c	http://pathwaycommons.org/pc12/Protein_7b282d2851a20de7588da2c6b78c650f;http://pathwaycommons.org/pc12/Protein_e3ba9739bae9f07e79859fd11d1f70bd	None	http://pathwaycommons.org/pc12/BiochemicalReaction_1bbff70bec431a6328456041293180be
http://pathwaycommons.org/pc12/Complex_0efa71ab76cd17c377dfd86e8926f43d	http://pathwaycommons.org/pc12/Complex_e67e0c391419172d648c63d2d6e78847	http://pathwaycommons.org/pc12/Complex_0267294e8d2c82444bb3911b6df3ea7f	None	http://pathwaycommons.org/pc12/BiochemicalReaction_30b90309ac84e24a24ecd7000aca1c13
http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	http://pathwaycommons.org/pc12/Protein_770d734f91ed1a212c1771bcf3ad1b7b	http://pathwaycommons.org/pc12/SmallMolecule_a1beed9dc349180ed843032501d8f184	None	http://pathwaycommons.org/pc12/BiochemicalReaction_b1805fa2ebe44d80210591016ff19e15
http://pathwaycommons.org/pc12/Protein_43b6f0b204e0906666e13fd1ef3366ce	http://pathwaycommons.org/pc12/Protein_3c87e112c1ba5b8e77f49ff0b998efaf	http://pathwaycommons.org/pc12/Protein_81dfba318f7a4858bd8c0f16f443e909	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_239591b461bc8e51905e753bf0f81a03
http://pathwaycommons.org/pc12/Protein_1b572239da3bd8d5bc378991264062d7	http://pathwaycommons.org/pc12/Protein_4ca9e8a610cee9937bea91de980c9eeb	None	None	http://pathwaycommons.org/pc12/Transport_c213956a6efab0bf1b542513396a0ada
http://pathwaycommons.org/pc12/Protein_a95d6778638fe108b64c435a26a9fdb0	http://pathwaycommons.org/pc12/Protein_caa9c4146399a8cef4ac56abfa4ed173	http://pathwaycommons.org/pc12/Protein_314e1dd03ea8c93a8f58ffb897e8d7e1	None	http://pathwaycommons.org/pc12/BiochemicalReaction_81186666a802575be9bf5317c2746f67
http://pathwaycommons.org/pc12/Protein_81dfba318f7a4858bd8c0f16f443e909	http://pathwaycommons.org/pc12/Protein_46144c553cf5b874d5a37fc24f402f91	http://pathwaycommons.org/pc12/Protein_af12d9adc16a1a882cd344ae33d75241	None	http://pathwaycommons.org/pc12/BiochemicalReaction_bcbe757b1f1ad1b0a23c798dfa14f7b6
http://pathwaycommons.org/pc12/Complex_d9078d8866adbd5410a9cb5c54ac17e6	http://pathwaycommons.org/pc12/Complex_6d9bbc2411361c1a716d3ebf1ff88498	http://pathwaycommons.org/pc12/Complex_0267294e8d2c82444bb3911b6df3ea7f	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ac07e2f0f2ee2c7b876003feeab28708
None	http://pathwaycommons.org/pc12/Pathway_dc0719a6ec6fcff4453ad9af2e95a153	None	http://pathwaycommons.org/pc12/Protein_caa9c4146399a8cef4ac56abfa4ed173	new_http://pathwaycommons.org/pc12/Control_88d03e96f2941d814567225f5dddf8f8
None	http://pathwaycommons.org/pc12/Pathway_0c8542cf191db8f1cc4c9307f8c7cb2b	http://pathwaycommons.org/pc12/Complex_462ac6672ed3ed5131bf87c1055cf189	None	new_http://pathwaycommons.org/pc12/Control_bd6e950dfebbde7258ac4225dbf614bd
None	http://pathwaycommons.org/pc12/Pathway_0816340cafda91917dc983d3061b0989	None	http://pathwaycommons.org/pc12/Protein_9df8891cb0816cb24e0a416962e01900	new_http://pathwaycommons.org/pc12/Control_8892f7f0ee930cf42cac9b7bc83c7ed3
None	http://pathwaycommons.org/pc12/Pathway_52488120dd480f585590bfdb8f0fe27f	http://pathwaycommons.org/pc12/Protein_9df8891cb0816cb24e0a416962e01900	None	new_http://pathwaycommons.org/pc12/Control_d005d4d2531c43705951949c5ec068bf
http://pathwaycommons.org/pc12/Complex_00c3e1cbf3e5aec83d8c9fb7d31910f0;http://pathwaycommons.org/pc12/Protein_604921f3a594f5da2fdb105fcc4d0a86	http://pathwaycommons.org/pc12/Complex_8a8020ab23b5218e3528873d790a18d8	http://pathwaycommons.org/pc12/Complex_6c93537c61c32a52a5bc60a3127852e0	None	http://pathwaycommons.org/pc12/ComplexAssembly_a391629e6a2e6507e30a376dd9c0d083
http://pathwaycommons.org/pc12/Complex_63adfc2eaa56c3c904466e3da6fcb653;http://pathwaycommons.org/pc12/Protein_95b2b281770e71bf420f39cd34184a6f	http://pathwaycommons.org/pc12/Complex_6c93537c61c32a52a5bc60a3127852e0	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_53a46c91e8d00d874f385b119da31f41
http://pathwaycommons.org/pc12/Protein_a5f822f863bfaa9dc79b476311f0a5db	http://pathwaycommons.org/pc12/Protein_71bb5aa225f05ec3c66e05e8c90fb937	http://pathwaycommons.org/pc12/Protein_ae470521683afe27291e2126d92e12a8	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ffa3f105ca84737ccc14839dab6fb8e3
http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf;http://pathwaycommons.org/pc12/SmallMolecule_c4bc28d10fa9bbdf311182463f74550d	http://pathwaycommons.org/pc12/Protein_da1a40f2e8217002360f8692a0867746	None	http://pathwaycommons.org/pc12/BiochemicalReaction_b066008117cea37630d588722e0176f6
http://pathwaycommons.org/pc12/Protein_bc81c556023acd8f80c4cf3b8682c472	http://pathwaycommons.org/pc12/Protein_e412abefb7663a6205e20fe612c65eb6	http://pathwaycommons.org/pc12/Complex_bb76a2e9f043502e4871e7d2e2288445	None	http://pathwaycommons.org/pc12/BiochemicalReaction_92523ac8cf43afce4a25772691c65e60
http://pathwaycommons.org/pc12/Protein_a4fd801061b235fbc729513d3ae590ee;http://pathwaycommons.org/pc12/SmallMolecule_936a36da7e87ce72c7cbfdedb4cb095c	http://pathwaycommons.org/pc12/Complex_84ee2e6773efc24ce7722f6af6942140	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_2e2fbd882b21037b78338b77d2dfc459
None	http://pathwaycommons.org/pc12/Pathway_2f0ad02b10736606540e8b5b6ec68060	http://pathwaycommons.org/pc12/Complex_bb76a2e9f043502e4871e7d2e2288445	None	new_http://pathwaycommons.org/pc12/Control_981c3cff65d89aec491aff463a2ea86b
http://pathwaycommons.org/pc12/Complex_63adfc2eaa56c3c904466e3da6fcb653;http://pathwaycommons.org/pc12/Protein_d0ea4f0e9c9a48f3c8fff41509792a85	http://pathwaycommons.org/pc12/Complex_5dcf4b53bc17557333d2e0225137ad55	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_00d0c2c6a3cddf2cc8c656e5f6aa4375
http://pathwaycommons.org/pc12/Complex_e719ae8359bbb0bdb5f1638226b31e2b;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_73cc7056a75ccea9f298888729f74d3e;http://pathwaycommons.org/pc12/Complex_ad5c24770d0c572b8e2874ebb7c68d5d;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Complex_a26fe52afffa2a2e317d8e6bff8a4770	None	http://pathwaycommons.org/pc12/ComplexAssembly_63c7d6300afebbeb127572a9c7db0555
http://pathwaycommons.org/pc12/Protein_7b1c81a8aa5a9e2ae0a3021e68159c3f	http://pathwaycommons.org/pc12/Protein_484e42d151b75c806585d7b9b8781f68	http://pathwaycommons.org/pc12/Complex_21cdebbd3f0e99b39994eac84ef2cb0e	None	http://pathwaycommons.org/pc12/BiochemicalReaction_f1424180b4cc76be72ae8f7a4c2bb548
http://pathwaycommons.org/pc12/Protein_daa21f19e4a5d7e94c9f67b94eba6707	http://pathwaycommons.org/pc12/Protein_62a56de278ef10ea8d47518167dc015c	http://pathwaycommons.org/pc12/Complex_462ac6672ed3ed5131bf87c1055cf189	None	http://pathwaycommons.org/pc12/BiochemicalReaction_f9a5d5106b670f9895793ea9f18304cf
http://pathwaycommons.org/pc12/Protein_89f5dce5b4e3ef3e21ba50f1afa784be;http://pathwaycommons.org/pc12/SmallMolecule_936a36da7e87ce72c7cbfdedb4cb095c	http://pathwaycommons.org/pc12/Complex_a26fe52afffa2a2e317d8e6bff8a4770	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_190f5ecc37f4b894cc2f00045dd8a161
http://pathwaycommons.org/pc12/SmallMolecule_0824688b0905f2dbad276127011a615e;http://pathwaycommons.org/pc12/SmallMolecule_ba07a283f73e5994cdc6baa371ab0646;http://pathwaycommons.org/pc12/SmallMolecule_d2709a510a3ca2bc3da4a6a016d46be8	http://pathwaycommons.org/pc12/SmallMolecule_18cb8ef5b45256cd16fc8c21392e04bf;http://pathwaycommons.org/pc12/SmallMolecule_28459e0ee73bb3820a1ea2b24a806a2d;http://pathwaycommons.org/pc12/SmallMolecule_f385cd8b5b01dbeaf3dcab003451aabd	http://pathwaycommons.org/pc12/Protein_484e42d151b75c806585d7b9b8781f68	None	http://pathwaycommons.org/pc12/BiochemicalReaction_725d4be088c6217d2857b88e52c2a994
http://pathwaycommons.org/pc12/Protein_bc81c556023acd8f80c4cf3b8682c472	http://pathwaycommons.org/pc12/Protein_e412abefb7663a6205e20fe612c65eb6	http://pathwaycommons.org/pc12/Complex_f68174eb4dc8251d038989e1305ad44f;http://pathwaycommons.org/pc12/SmallMolecule_bd44b938f035283d8d17fc5e9cbc10ce	None	http://pathwaycommons.org/pc12/BiochemicalReaction_968100dbe212eb6349ffdd326b8febaa
None	http://pathwaycommons.org/pc12/Pathway_b6529cdf970ac6c212ab3f278b9b70d7	http://pathwaycommons.org/pc12/Pathway_85d7e05b6d4b8e8a36971be78a068427	None	new_http://pathwaycommons.org/pc12/Control_011016579007e018af2c5b0ccb2be5a0
http://pathwaycommons.org/pc12/Complex_9dbc422b562104fc7aa7866e61db6ae9;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_73cc7056a75ccea9f298888729f74d3e;http://pathwaycommons.org/pc12/Complex_9b13d5f797cc90772be0d66699f80c7a;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Complex_84ee2e6773efc24ce7722f6af6942140	None	http://pathwaycommons.org/pc12/ComplexAssembly_e8f08d1d5785b7075cd2cd28951cc24c
None	http://pathwaycommons.org/pc12/Pathway_69cf4b823449e244d786be1e67fcf381	http://pathwaycommons.org/pc12/Protein_9df8891cb0816cb24e0a416962e01900	None	new_http://pathwaycommons.org/pc12/Control_b811f21a3e20daa0e832cb8771aeb2ef
http://pathwaycommons.org/pc12/Complex_a26fe52afffa2a2e317d8e6bff8a4770;http://pathwaycommons.org/pc12/Protein_d9c69ae8f2e2a16bb8395263497768a4	http://pathwaycommons.org/pc12/Complex_989eb6851aabb8f322ab0f881fac1bce	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_bbf13c3caea5f30de60c79bcf37a406f
None	http://pathwaycommons.org/pc12/Pathway_2f0ad02b10736606540e8b5b6ec68060	http://pathwaycommons.org/pc12/Complex_51874265ac544282c89ef5dae1d825b8	None	new_http://pathwaycommons.org/pc12/Control_0bfddd7018c366320d44619d9cda0581
None	http://pathwaycommons.org/pc12/Pathway_db766bab9867730fc14c24bca55370de	http://pathwaycommons.org/pc12/SmallMolecule_28459e0ee73bb3820a1ea2b24a806a2d	None	new_http://pathwaycommons.org/pc12/Control_b7273f3b9015b6aa8957fa12b8aefcd0
http://pathwaycommons.org/pc12/Complex_6bacf6fe7315a0c7cd1813d790f480e0;http://pathwaycommons.org/pc12/SmallMolecule_936a36da7e87ce72c7cbfdedb4cb095c	http://pathwaycommons.org/pc12/Complex_73cc7056a75ccea9f298888729f74d3e;http://pathwaycommons.org/pc12/Complex_7b594c7cb8353e8619219160d649f22a;http://pathwaycommons.org/pc12/Complex_a26fe52afffa2a2e317d8e6bff8a4770	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_1b6e6feb2f72581cd8ad0fe015f6272b
None	http://pathwaycommons.org/pc12/Pathway_2f0ad02b10736606540e8b5b6ec68060	http://pathwaycommons.org/pc12/Complex_5dcf4b53bc17557333d2e0225137ad55	None	new_http://pathwaycommons.org/pc12/Control_5cc3eb227375ff9dcd558d08975da7d5
None	http://pathwaycommons.org/pc12/Pathway_92202701154eb866466bcbdef9d2651e	None	http://pathwaycommons.org/pc12/Protein_e412abefb7663a6205e20fe612c65eb6	new_http://pathwaycommons.org/pc12/Control_bf3033253f3a56710dcefd36b52bf192
http://pathwaycommons.org/pc12/Protein_7b1c81a8aa5a9e2ae0a3021e68159c3f	http://pathwaycommons.org/pc12/Protein_484e42d151b75c806585d7b9b8781f68	http://pathwaycommons.org/pc12/Protein_e412abefb7663a6205e20fe612c65eb6	None	http://pathwaycommons.org/pc12/BiochemicalReaction_b898c5561238bfae98f2750b5ddb67d8
None	http://pathwaycommons.org/pc12/Pathway_af2687ba6e56f5f9bf36a7fb604bc2fb	http://pathwaycommons.org/pc12/Complex_9b13d5f797cc90772be0d66699f80c7a	None	new_http://pathwaycommons.org/pc12/Control_b331bbaa98d0ff16401ee672a735e12e
http://pathwaycommons.org/pc12/Protein_8431f9e4386558c758527d64cb874e5c	http://pathwaycommons.org/pc12/Protein_d2adfa360b7250807cf680f8883600ee	http://pathwaycommons.org/pc12/Protein_ae470521683afe27291e2126d92e12a8	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9b7e3239d56125449104fbc933f5ee65
http://pathwaycommons.org/pc12/Protein_7b1c81a8aa5a9e2ae0a3021e68159c3f	http://pathwaycommons.org/pc12/Protein_484e42d151b75c806585d7b9b8781f68	http://pathwaycommons.org/pc12/Complex_6bacf6fe7315a0c7cd1813d790f480e0	None	http://pathwaycommons.org/pc12/BiochemicalReaction_e8a3ccb97cf5dc248ff8921cda52d362
http://pathwaycommons.org/pc12/Protein_ba46332475a74c0abc1283ee18cda64e	http://pathwaycommons.org/pc12/Protein_659be051e5396ab3bd98cc6c35efb0b8	None	None	http://pathwaycommons.org/pc12/Transport_2e40fa588fed086b8fe67e6915371413
http://pathwaycommons.org/pc12/Protein_00987e4fbb124b1eb72e588724e35caf	http://pathwaycommons.org/pc12/Protein_ae470521683afe27291e2126d92e12a8	http://pathwaycommons.org/pc12/Complex_6bacf6fe7315a0c7cd1813d790f480e0	None	http://pathwaycommons.org/pc12/BiochemicalReaction_975d605b90a05d2ba662038e223f440a
http://pathwaycommons.org/pc12/Protein_f3323af6b228d75a0ca28e07b0c32565;http://pathwaycommons.org/pc12/SmallMolecule_936a36da7e87ce72c7cbfdedb4cb095c	http://pathwaycommons.org/pc12/Complex_462ac6672ed3ed5131bf87c1055cf189	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_9dd2afb708b482050500e30889797391
http://pathwaycommons.org/pc12/Protein_37b24ea4746be7583ccbe134babcd2f2	http://pathwaycommons.org/pc12/Protein_79edee7dcc1c4bbe57174e09494c8efc	http://pathwaycommons.org/pc12/Complex_bb2d816638bf48b96eebb99be3d41d74	None	http://pathwaycommons.org/pc12/BiochemicalReaction_67125cb0ac36349ea98945b4b2720a95
http://pathwaycommons.org/pc12/Complex_63adfc2eaa56c3c904466e3da6fcb653	http://pathwaycommons.org/pc12/Complex_86c4b6847e9d6a0604ff73f4f89a7e14	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_5623721fb43c93ac509e0b848d873b5a
http://pathwaycommons.org/pc12/SmallMolecule_84b9631c818fb65abda3776e4dc9d3d1	http://pathwaycommons.org/pc12/SmallMolecule_21d1714b69eec47d13f1ee5f51c33ad7	None	None	http://pathwaycommons.org/pc12/Transport_6e388bb32e8f705f2427e41f528b69eb
http://pathwaycommons.org/pc12/Complex_8c7bdd832db4c1d750247bcecef493cd;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_73cc7056a75ccea9f298888729f74d3e;http://pathwaycommons.org/pc12/Complex_c93bfaab2e3b60c12ec2d52b098d0703;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Complex_84ee2e6773efc24ce7722f6af6942140	None	http://pathwaycommons.org/pc12/ComplexAssembly_2c7888adb946434beccdc5becdda2b4e
http://pathwaycommons.org/pc12/Complex_989eb6851aabb8f322ab0f881fac1bce;http://pathwaycommons.org/pc12/Protein_00987e4fbb124b1eb72e588724e35caf	http://pathwaycommons.org/pc12/Complex_63adfc2eaa56c3c904466e3da6fcb653	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_91c6ac94097758080a98f8b27afb191e
http://pathwaycommons.org/pc12/Complex_cf85cd3e260775e0ea1e6c0a17341670;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_bb2d816638bf48b96eebb99be3d41d74;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Complex_c1fe4466209085d067bf92e2f0c4d82b;http://pathwaycommons.org/pc12/Complex_ad5c24770d0c572b8e2874ebb7c68d5d	None	http://pathwaycommons.org/pc12/BiochemicalReaction_d3d0c8ebfb31cd243c365f1b9b9c8276
http://pathwaycommons.org/pc12/Complex_86c4b6847e9d6a0604ff73f4f89a7e14;http://pathwaycommons.org/pc12/Complex_990524bf0132912f5ebf430f876a2e2b	http://pathwaycommons.org/pc12/Complex_f68174eb4dc8251d038989e1305ad44f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_256899e1fa7f8147fbf9ce1ac086ca78
None	http://pathwaycommons.org/pc12/Pathway_b6529cdf970ac6c212ab3f278b9b70d7	None	http://pathwaycommons.org/pc12/SmallMolecule_28459e0ee73bb3820a1ea2b24a806a2d	new_http://pathwaycommons.org/pc12/Control_bfe9f9a19d0908d5cf911e823c219746
http://pathwaycommons.org/pc12/Protein_ba46332475a74c0abc1283ee18cda64e	http://pathwaycommons.org/pc12/Protein_659be051e5396ab3bd98cc6c35efb0b8	None	None	http://pathwaycommons.org/pc12/Transport_b1f4a41c16a1d9a1f7e81f05d2e22d85
http://pathwaycommons.org/pc12/Complex_462ac6672ed3ed5131bf87c1055cf189	http://pathwaycommons.org/pc12/Complex_21cdebbd3f0e99b39994eac84ef2cb0e	None	None	http://pathwaycommons.org/pc12/Transport_b55da7fa43bf5d9a1aaa3203b26692d1
http://pathwaycommons.org/pc12/Complex_6c93537c61c32a52a5bc60a3127852e0;http://pathwaycommons.org/pc12/Complex_6fb6d683c533c77126e4dbd1ec84167b	http://pathwaycommons.org/pc12/Complex_51874265ac544282c89ef5dae1d825b8	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_fa94efe1a50ed65b33e0ed10987de292
http://pathwaycommons.org/pc12/Complex_a26fe52afffa2a2e317d8e6bff8a4770;http://pathwaycommons.org/pc12/Protein_38df47626841b9e9069f81c6d40b7044	http://pathwaycommons.org/pc12/Complex_bb76a2e9f043502e4871e7d2e2288445	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_204ed9144846808def2a53f719ecbcee
