Cl+         1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   265
F+          1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   266
Fe+         1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0   267
H+          1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   268
He+         1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   269
Mg+         1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0   270
N+          1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   271
Na+         1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0   272
O+          1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   273
P+          1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   274
S+          1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   275
Si+         1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   276
C2+         1  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   277
CCl+        1  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   278
CF+         1  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   279
CH+         1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   280
ClO+        1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   281
CN+         1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   282
CO+         1  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   283
CP+         1  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   284
CS+         1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   285
H2+         1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   286
HCl+        1  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   287
HF+         1  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   288
HS+         1  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   289
N2+         1  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   290
NH+         1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   291
NO+         1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   292
NS+         1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   293
O2+         1  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   294
OH+         1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   295
PH+         1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   296
PN+         1  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   297
PO+         1  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   298
S2+         1  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   299
SiC+        1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   300
SiH+        1  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   301
SiN+        1  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   302
SiO+        1  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   303
SiS+        1  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   304
SiF+        1  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   305
SO+         1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   306
CN-        -1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   307
OH-        -1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   308
C2H+        1  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   309
C2N+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   310
C2O+        1  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   311
C2S+        1  0  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   312
C3+         1  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   313
CCP+        1  0  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   314
CH2+        1  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   315
CHSi+       1  1  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   316
CNC+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   317
CO2+        1  0  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   318
H2Cl+       1  2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   319
H2F+        1  2  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   320
H2O+        1  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   321
H2S+        1  2  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   322
H3+         1  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   323
HCN+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   324
HCO+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   325
HCP+        1  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   326
HCS+        1  1  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   327
HNC+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   328
HNO+        1  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   329
HNS+        1  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   330
HNSi+       1  1  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   331
HOC+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   332
HPO+        1  1  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   333
HSiO+       1  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   334
HSiS+       1  1  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   335
HSO+        1  1  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   336
N2H+        1  1  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   337
NCO+        1  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   338
NH2+        1  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   339
NO2+        1  0  0  0  1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   340
HO2+        1  1  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   341
OCS+        1  0  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   342
PH2+        1  2  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   343
HS2+        1  1  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   344
SiC2+       1  0  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   345
SiH2+       1  2  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   346
SiNC+       1  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   347
SO2+        1  0  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   348
CSH+        1  1  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   349
NCS+        1  0  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   350
H2D+        1  2  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0   351
C2H2+       1  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   352
C2HO+       1  1  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   353
C2N2+       1  0  0  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   354
HC2N+       1  1  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   355
C3H+        1  1  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   356
C3N+        1  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   357
C3O+        1  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   358
C3S+        1  0  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   359
C4+         1  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   360
CH2Si+      1  2  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   361
CH3+        1  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   362
HCNH+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   363
H2CO+       1  2  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   364
H2CS+       1  2  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   365
H2NC+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   366
H2NO+       1  2  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   367
H2PO+       1  2  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   368
H2S2+       1  2  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   369
H2SiO+      1  2  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   370
H3O+        1  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   371
H3S+        1  3  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   372
HC2S+       1  1  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   373
HOCO+       1  1  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   374
HNCO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   375
HOCS+       1  1  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   376
HSO2+       1  1  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   377
NH3+        1  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   378
PC2H+       1  1  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   379
PCH2+       1  2  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   380
PNH2+       1  2  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   381
SiC2H+      1  1  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   382
l-SiC3+     1  0  0  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   383
SiH3+       1  3  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   384
SiNCH+      1  1  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   385
HSiNH+      1  2  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   386
C3N-       -1  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   387
HNCS+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   388
NCSH+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   389
HOCN+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   390
HCNO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   391
HONC+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   392
HCNS+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   393
HSCN+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   394
CH2CN+      1  2  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   395
H2CCO+      1  2  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   396
C2H3+       1  3  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   397
c-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   398
HC3N+       1  1  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   399
C4H+        1  1  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   400
C4N+        1  0  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   401
C4P+        1  0  0  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   402
C4S+        1  0  0  4  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   403
C5+         1  0  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   404
HCOOH+      1  2  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   405
CH4+        1  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   406
H2COH+      1  3  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   407
H2CSH+      1  3  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   408
H3SiO+      1  3  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   409
HC3O+       1  1  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   410
HC3S+       1  1  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   411
NH4+        1  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   412
PC2H2+      1  2  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   413
PC3H+       1  1  0  3  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   414
PCH3+       1  3  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   415
PNH3+       1  3  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   416
SiC2H2+     1  2  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   417
SiC3H+      1  1  0  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   418
SiC4+       1  0  0  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   419
SiCH3+      1  3  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   420
SiH4+       1  4  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   421
l-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   422
C2N2H+      1  1  0  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   423
H2NCS+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   424
HNCSH+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   425
H2NCO+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   426
HNCOH+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   427
H2OCN+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   428
HCNOH+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   429
H2CNO+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   430
H2C2S+      1  2  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   431
CH3CN+      1  3  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   432
CH3CO+      1  3  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   433
C2H4+       1  4  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   434
HC3NH+      1  2  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   435
c-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   436
C4H2+       1  2  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   437
C5H+        1  1  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   438
C5N+        1  0  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   439
C6+         1  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   440
CH3O2+      1  3  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   441
CH2NH2+     1  4  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   442
CH3OH+      1  4  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   443
CH5+        1  5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   444
H2C3O+      1  2  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   445
HC2NCH+     1  2  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   446
HC4N+       1  1  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   447
HC4O+       1  1  0  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   448
HC4S+       1  1  0  4  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   449
PC4H+       1  1  0  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   450
PCH4+       1  4  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   451
SiC2H3+     1  3  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   452
SiC3H2+     1  2  0  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   453
SiC4H+      1  1  0  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   454
SiCH4+      1  4  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   455
SiH5+       1  5  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   456
l-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   457
NH2CHS+     1  3  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   458
CH3CS+      1  3  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   459
H2C3S+      1  2  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   460
CH3CNH+     1  4  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   461
C2H4O+      1  4  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   462
C2H5+       1  5  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   463
C3H3N+      1  3  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   464
C3H4+       1  4  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   465
C4H3+       1  3  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   466
C5H2+       1  2  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   467
HC5N+       1  1  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   468
C6H+        1  1  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   469
C7+         1  0  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   470
CH3NH2+     1  5  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   471
CH3OH2+     1  5  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   472
H2C4N+      1  2  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   473
PC4H2+      1  2  0  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   474
C4N2H+      1  1  0  4  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   475
C6N+        1  0  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   476
CH3NCO+     1  3  0  2  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   477
CH3CHOH+    1  5  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   478
C3H3NH+     1  4  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   479
C3H5+       1  5  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   480
HC5NH+      1  2  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   481
C5H3+       1  3  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   482
C6H2+       1  2  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   483
C7H+        1  1  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   484
C7N+        1  0  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   485
C8+         1  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   486
COOCH4+     1  4  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   487
H3C4N+      1  3  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   488
C2H5N+      1  5  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   489
NH2CH2SH+   1  5  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   490
C2H5OH+     1  6  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   491
H3C4NH+     1  4  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   492
C4H5+       1  5  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   493
C5H3N+      1  3  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   494
C5H4+       1  4  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   495
C6H3+       1  3  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   496
C7H2+       1  2  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   497
HC7N+       1  1  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   498
C8H+        1  1  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   499
C9+         1  0  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   500
CH3OCH3+    1  6  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   501
C3H6+       1  6  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   502
H2C6N+      1  2  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   503
C6N2H+      1  1  0  6  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   504
C8N+        1  0  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   505
C10+        1  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   506
C2H6CO+     1  6  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   507
C5H4N+      1  4  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   508
C5H5+       1  5  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   509
C6H4+       1  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   510
C7H2N+      1  2  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   511
C7H3+       1  3  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   512
C8H2+       1  2  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   513
C9H+        1  1  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   514
C9N+        1  0  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   515
C3H5NH+     1  6  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   516
C10H+       1  1  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   517
C4H7+       1  7  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   518
H3C6NH+     1  4  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   519
C6H5+       1  5  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   520
H3C7N+      1  3  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   521
C7H4+       1  4  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   522
C8H3+       1  3  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   523
C9H2+       1  2  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   524
